fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,good_quality
-1.0493419103142956,1.0336721844811232,-0.32355105271071843,0.002368030241340216,2.4640809638981804,-0.7552323407857658,0.2713509077266799,-0.2055996605454356,-1.2287721173298167,-1.2905591152975888,-1.0459318680775165,0,0
-0.22344361100102803,-0.9937050156235201,0.10246728708617271,-0.7945237093932659,-0.4870981765156765,1.9694270545939212,0.6252064427553667,-0.7094456871942757,1.3496116942309728,-0.06586916894552533,0.21392504595569442,0,0
1.244820032222558,-0.7278194811835668,0.5994886835158791,1.1508296550088608,-0.8049174685602456,-0.34061025888016133,-0.4540529390821281,0.1878143602625985,-1.2916595273678835,-0.8313003854155651,-0.038046336850948353,0,1
2.300134525789511,0.6680795746261875,0.7414947967815092,-0.7007717400244887,0.7841789916626,-1.3475496006509151,-1.6571617581796634,0.38107037048408554,-0.5370106069110666,2.0007951155235815,0.46589642876233567,1,1
0.877754121416661,0.6016081910161992,0.7414947967815092,0.3773759077164489,-0.9411257365793464,0.37017045295801787,0.483664228743892,-0.9510156999711441,-1.5432091675201558,-1.0609297503565767,2.3136865693443793,0,1
2.300134525789511,0.5351368074062108,1.1675131365784004,-0.5367057936291286,0.5117624556243981,-1.466013052623945,-1.692547311682532,0.9125243985931655,-0.0967987366445915,2.4983254062291067,0.6338773506334314,1,1
0.7859876437151873,0.5351368074062108,0.31547645698461807,0.002368030241340216,-0.7595147125538785,0.25170700098498805,-0.22404684131348168,-0.8819956963206211,-0.599898016949136,0.3168464392894939,1.4737819599889053,0,1
-1.6917072542246148,-0.42869825493861935,-0.5365602226091641,0.5648798464540035,-0.7141119565475115,-0.10368335493410158,0.005959256455164764,-0.4920326756951362,0.9722872340025643,-0.14241229059252933,0.3819059678267886,0,1
-0.31521008870250267,-0.12957702869367207,-0.9625785624060553,0.5883178387961977,-0.5779036885284102,2.4432808624860405,1.9344719223615081,0.46389437486472834,-0.5370106069110666,-0.9078435070625691,-1.3818937118197063,0,0
-1.6917072542246148,1.532207561556035,-2.1696305251639134,-0.7710857170510715,0.012332139554360858,-1.466013052623945,-1.5333123209196229,-0.3988556707669227,2.167148024725856,2.3835107237586004,1.6417628818599994,1,1
1.0612870768196103,2.2633927812659063,-1.3885969022029465,-0.5601437859713229,1.7376368677963074,-1.0513909707183404,-1.5156195441681886,1.6717444387489937,1.7898235644974478,1.4649932639945533,-0.4579986415286853,1,0
0.6942211660137134,1.1333792598961057,-0.46555716597634894,-0.48982980894474004,1.0565955277008023,-0.5183054368397061,-1.2148423393938048,0.9815444022436883,1.6640487444213146,2.4983254062291067,1.3058010381178096,1,1
1.9789518538343518,1.7980930959959887,-0.3945541093435337,-0.3726398472337686,1.6468313557835734,-0.2813785328936464,-0.47174571583356245,1.7925294451374472,0.0918634934696141,0.699562047524514,-0.7099700243353281,1,0
-0.40697656640397645,0.06983712213629265,1.1675131365784004,0.8930117392447237,0.10313765156709498,0.31093872697150293,0.9436764242811849,0.5950323818007525,-1.1658847072917473,-0.4485847771805454,-0.9619414071419694,0,0
0.05185582210339424,-1.0601763992335085,0.954503966679955,-0.13825992381182547,-0.3508899084965753,1.6140366986748316,0.9259836475297506,-0.08826565433953136,-0.599898016949136,0.699562047524514,0.5498868896978828,0,1
-0.039910655598080394,1.4657361779460476,-1.246590788937316,-0.7945237093932659,1.1019982837071693,-1.3475496006509151,-1.692547311682532,0.4707963752297883,0.28052572358381694,0.699562047524514,-1.0459318680775165,1,0
-1.0493419103142956,-0.19604841230366044,-0.5365602226091641,-0.3960778395759629,-0.5779036885284102,-0.2813785328936464,0.5190497822467607,-1.0890557072722282,0.5320753637360892,-0.6782141421215571,0.6338773506334314,0,1
-0.31521008870250267,2.2633927812659063,-2.240633581796729,-0.888275678762043,2.4640809638981804,-0.8144640667722808,-1.4979267674167542,0.05322535314406354,0.5949627737741559,-0.14241229059252933,-0.6259795633997794,1,0
-0.13167713329955422,-0.6613480975735786,0.17347034371898798,-0.8413996940776545,-1.0319312485920806,-0.16291508092061652,-0.11789018080487564,-1.5721957328259266,-1.0401098872156112,-1.0609297503565767,1.1378201162467154,0,1
-0.40697656640397645,-0.7278194811835668,0.10246728708617271,-0.7476477247088773,-0.8049174685602456,-0.39984198486667627,-0.3125107250706534,-0.7094456871942757,0.5949627737741559,-0.9843866287095726,0.21392504595569442,0,1
0.3271552552078165,-1.1266477828434966,2.3035620427034447,1.5961515095105525,-0.7141119565475115,1.3178780687422569,0.6075136660039324,1.192055413377806,-1.2287721173298167,-0.525127898827549,-1.3818937118197063,0,0
0.23538877750634268,0.06983712213629265,-0.8205724491404248,2.088349348696633,0.012332139554360858,1.9694270545939212,2.0406285828701143,1.4922924292576267,-0.7256728370252722,-0.21895541223953335,-1.3818937118197063,0,1
0.9695205991181348,0.003365738526304648,0.4574825702502486,-0.5835817783135172,1.1928037957199034,-1.0513909707183404,-1.0025290183765927,1.1195844095447725,0.46918795369801974,-0.4485847771805454,-1.2979032508841593,1,1
-0.31521008870250267,0.003365738526304648,0.31547645698461807,0.9164497315869179,-1.1227367606048144,0.8440242608501374,0.25365813097524553,-0.4747776747825055,0.3434131336218836,-1.3671022369445927,1.1798153467144883,0,1
-0.6822759995083987,-0.2625197959136488,-0.32355105271071843,-0.13825992381182547,0.05773489556072792,-0.7552323407857658,0.377507568235286,-0.7094456871942757,0.028976083431544637,-0.6782141421215571,1.3897914990533566,0,1
-0.22344361100102803,-0.7278194811835668,0.4574825702502486,0.7758217775337521,-0.30548715249020825,1.0217194388096822,0.8552125405240132,0.29134436573838285,0.720737593850292,-0.06586916894552533,-0.038046336850948353,0,1
0.14362229980486804,-0.7278194811835668,0.670491740148694,2.2524152950919927,-0.2600843964838412,2.5617443144590704,1.9344719223615081,1.406017424694473,-0.41123578683493045,1.3884501423475493,-0.9619414071419694,0,1
-0.039910655598080394,-0.46193394674361354,-0.5365602226091641,1.7836554482481068,-0.44169542050930943,1.0809511647961971,0.07673036346090213,0.9332303996883453,-1.1658847072917473,0.24030331764249074,-0.4579986415286853,0,1
-0.6822759995083987,-0.5284053303536019,-0.3945541093435337,-0.9117136711042374,-0.07847337245837326,-0.4590737108531912,1.102911415044094,-0.5230916773378486,-0.8514476571014084,0.0872170743484827,-1.0459318680775165,0,0
-0.40697656640397645,0.003365738526304648,-0.039538826179457795,2.5922661840538104,-0.12387612846474032,-0.577537162826221,0.5721281125010637,1.3059384194011996,-1.0401098872156112,0.0872170743484827,-1.2139127899486122,0,0
0.6024546883122388,1.7316217123860003,-0.3945541093435337,-0.7007717400244887,1.1928037957199034,0.07401182302544322,0.30673646122954856,0.5743263807055726,-0.0967987366445915,-0.06586916894552533,-0.5419891024642324,1,0
-0.8658089549113471,0.06983712213629265,-0.039538826179457795,-0.5601437859713229,-0.8049174685602456,0.4294021789445328,-0.38328183207639077,-1.7861577441425553,0.28052572358381694,0.010673952701478688,1.8937342646666422,0,1
-0.22344361100102803,0.7345509582361759,-0.32355105271071843,-0.06794594678524263,-0.8503202245666123,-0.7552323407857658,-0.5955951530936029,-1.3720377222393796,-0.6627854269872028,-1.2905591152975888,1.6417628818599994,0,1
-1.4164078211201925,0.003365738526304648,-1.5306030154685768,-0.8648376864198488,-1.0319312485920806,-0.577537162826221,-0.807908474110815,-1.3651357218743196,0.8465124139264282,-0.14241229059252933,0.5498868896978828,0,1
-1.2328748657172441,-0.7942908647935552,-0.46555716597634894,-0.8179617017354602,-1.3497505406366497,-0.5183054368397061,-0.08250462730200694,-0.764661690114717,0.9093998239644976,0.3933895609364979,-0.12203679778649545,0,1
-1.4164078211201925,-0.06310564508368371,-0.2525479960779032,-0.888275678762043,-1.0319312485920806,0.19247527499847308,-0.29481794831921904,-1.1373697098275712,1.6640487444213146,0.3933895609364979,0.2979155068912415,0,1
2.300134525789511,0.7345509582361759,0.4574825702502486,-0.5835817783135172,1.2382065517262706,0.25170700098498805,-0.8432940276136837,0.9332303996883453,-0.4741231968729999,0.3933895609364979,-0.6259795633997794,1,0
1.4283529876255054,-0.19604841230366044,1.0255070233127703,-0.8413996940776545,0.23934591958619583,-1.1106226967048554,-1.5686978744224918,0.7054643876415968,0.8465124139264282,1.7711657505825693,-0.37400818059313823,1,1
0.6942211660137134,-0.19604841230366044,0.03146423045335746,-0.7242097323666831,0.5571652116307653,-0.9329275187453107,-1.374077330156714,-0.3160316663862799,1.16094946411677,0.24030331764249074,1.7257533427955465,1,1
0.05185582210339424,1.864564479605977,-2.1696305251639134,-0.6304577629979059,0.5117624556243981,-1.2883178746644002,-1.1971495626423705,-0.42646367222712417,0.5949627737741559,-0.14241229059252933,1.0538296553111683,1,1
0.05185582210339424,0.003365738526304648,-0.11054188281227305,0.7992597698759464,-0.12387612846474032,0.6070973569040776,0.9436764242811849,1.0367604051641297,1.601161334383245,0.699562047524514,-0.7099700243353281,0,0
-0.039910655598080394,0.136308505746281,-0.5365602226091641,-0.7476477247088773,-1.3043477846302827,0.13324354901195815,-0.20635406456204733,-1.4686657273501422,0.720737593850292,0.4699326825835019,1.8937342646666422,0,1
-0.13167713329955422,-0.39546256313362516,0.03146423045335746,0.6469128196516833,-0.9865284925857135,0.014780097038928288,0.005959256455164764,-1.026937703986727,-0.6627854269872028,0.852648290818522,1.8937342646666422,0,1
-0.7740424772098734,-1.3925333172834498,0.7414947967815092,-0.9117136711042374,-0.4870981765156765,1.9694270545939212,0.5721281125010637,-1.3444297207791782,-0.599898016949136,1.4649932639945533,0.5498868896978828,0,1
-0.4987430441054511,-1.0601763992335085,0.24447340035180284,-0.8179617017354602,-0.21468164047747412,1.140182890782712,0.483664228743892,-0.3988556707669227,1.286724284192906,2.4600538454056045,-0.2900177196575911,0,1
0.4189217329092903,-0.9272336320135317,-0.3945541093435337,-0.11482193146963127,1.4652203317581052,0.4294021789445328,0.34212201473241727,0.6019343821657741,-0.4741231968729999,-0.8313003854155651,-1.129922329013065,0,0
1.0612870768196103,2.230157089460913,-0.3945541093435337,-0.6773337476822944,1.3744148197453716,-1.1106226967048554,-1.2502278928966735,1.0505644058942496,0.5320753637360892,0.010673952701478688,-1.129922329013065,1,0
-1.5081742988216664,-1.193119166453485,-0.039538826179457795,-0.888275678762043,-1.2589450286239157,0.07401182302544322,-0.807908474110815,-1.6412157364764495,0.6578501838122254,-0.6782141421215571,0.927843963907847,0,1
-2.2423061204334593,2.1969213976559185,-1.601606072101392,-0.9351516634464316,-1.531361564662118,-1.466013052623945,-1.8517823024454412,-2.531573783568302,0.46918795369801974,-1.4436453585915963,2.5656579521510205,0,0
0.6024546883122388,-1.2595905500634732,-0.5365602226091641,0.6351938234805863,-0.30548715249020825,-0.5183054368397061,-0.2771251715677847,0.1878143602625985,-1.7947588076724281,-1.6732747235326084,-0.7939604852708751,0,1
-0.039910655598080394,-1.2928262418684675,0.10246728708617271,-0.09138393912743706,-0.16927888447110706,0.19247527499847308,0.30673646122954856,-0.1227756561647928,0.3434131336218836,-0.9843866287095726,-0.7939604852708751,0,1
-1.967006687329037,0.5351368074062108,-0.5365602226091641,-0.7007717400244887,0.2847486755925629,-0.636768888812736,-1.1263784556366332,-0.9855257017964055,2.7331347150684704,1.6180795072885612,2.90161979589321,1,1
-0.6822759995083987,2.2633927812659063,-2.240633581796729,-0.6538957553401,0.5117624556243981,-0.10368335493410158,-1.0909929021337645,-0.2677176638308985,1.6640487444213146,-0.06586916894552533,0.8858487334400726,1,0
-0.13167713329955422,-0.9272336320135317,0.3864795136174333,-0.7007717400244887,-1.0773340045984476,-0.22214680690713146,0.3952003449867203,-0.46787567441744554,0.3434131336218836,0.62301892587751,-0.2900177196575911,0,1
-0.4987430441054511,-0.5948767139635902,0.24447340035180284,2.111787341038827,0.6933734796498664,0.7255608088771075,0.8729053172754475,1.533704431447948,2.1042606146877896,-0.4485847771805454,-0.6259795633997794,0,0
-1.5081742988216664,-1.1266477828434966,-0.6075632792419793,-0.48982980894474004,-0.6687092005411444,-1.1698544226913703,-0.10019740405344128,-0.7336026884719663,0.3434131336218836,-0.21895541223953335,-0.4579986415286853,0,0
-0.40697656640397645,2.2633927812659063,-1.3885969022029465,-0.7007717400244887,1.4652203317581052,-1.0513909707183404,-0.5955951530936029,0.4293843730394669,0.9722872340025643,-0.06586916894552533,-0.37400818059313823,1,0
-0.13167713329955422,0.5351368074062108,0.24447340035180284,-0.7945237093932659,1.5560258437708392,-0.8144640667722808,-1.320998999902411,0.5329143785152513,0.720737593850292,0.16376019599548672,-1.129922329013065,1,0
2.300134525789511,0.136308505746281,2.3035620427034447,-0.6070197706557116,2.4640809638981804,-1.5844765045969749,-1.8694750791968755,0.6433463843560955,-0.15968614668265818,0.010673952701478688,1.1378201162467154,1,1
-0.6822759995083987,-0.6613480975735786,-0.2525479960779032,1.5258375324839695,-0.16927888447110706,0.25170700098498805,0.8729053172754475,0.8089943931173811,0.5320753637360892,-0.601671020474553,-0.8779509462064222,0,0
-0.590509521806925,0.46866542379622245,-0.6785663358747945,-0.04450795444304842,-0.07847337245837326,1.140182890782712,0.5013570054953264,0.015264351136291283,-0.5370106069110666,0.699562047524514,-1.129922329013065,0,0
-0.40697656640397645,-0.6613480975735786,-0.3945541093435337,1.7836554482481068,-0.0330706164520062,0.8440242608501374,1.2090680755527001,1.1955064135603553,1.2238368741548367,-0.8313003854155651,-0.7099700243353281,0,0
0.9695205991181348,1.7980930959959887,0.954503966679955,0.0961199996101175,-1.0773340045984476,-0.8736957927587957,0.07673036346090213,0.29134436573838285,-0.5370106069110666,-1.4436453585915963,-0.7939604852708751,0,0
-0.13167713329955422,-1.193119166453485,0.03146423045335746,-0.9117136711042374,-0.9865284925857135,-0.04445162894758665,-0.5955951530936029,-1.668823737936651,0.028976083431544637,-1.2905591152975888,1.3058010381178096,0,1
1.0612870768196103,1.0004364926761289,-0.6075632792419793,0.3890949038875462,-0.8957229805729794,-1.40678132663743,0.7844414335182758,-0.38505167003680274,-1.1029972972536806,-0.3720416555335414,0.5498868896978828,0,0
-0.4987430441054511,0.3357226565762461,0.5284856268830639,1.6195895018527469,0.14854040757346204,1.258646342755742,1.8990863688586395,1.3646054225041517,0.21763831354574745,-0.14241229059252933,-1.3818937118197063,0,1
-0.31521008870250267,0.3357226565762461,0.24447340035180284,1.5492755248261638,-0.44169542050930943,1.6140366986748316,1.881393592107205,1.1023294086321416,-0.9772224771775445,0.010673952701478688,-1.0459318680775165,0,0
-0.039910655598080394,0.136308505746281,-0.8205724491404248,-0.7945237093932659,2.4640809638981804,-0.34061025888016133,0.46597145199245765,-0.34363966784648137,-0.7256728370252722,0.776105169171518,-0.6259795633997794,0,0
-0.40697656640397645,-0.39546256313362516,-0.2525479960779032,-0.6070197706557116,-1.8945836127130538,0.37017045295801787,-0.24173961806491603,-1.3513317211442382,0.21763831354574745,-1.0609297503565767,0.9698391943756197,0,1
-1.1411083880157695,-0.12957702869367207,-0.2525479960779032,-0.06794594678524263,-0.6687092005411444,0.25170700098498805,-0.34789627857352207,-1.6964317393968908,-0.03391132660652204,0.3168464392894939,2.1457056474732834,0,1
-1.2328748657172441,-0.39546256313362516,0.17347034371898798,-0.6538957553401,-0.7595147125538785,-0.34061025888016133,0.20057980072094253,-1.620509735381308,0.8465124139264282,-1.5201884802386003,1.8937342646666422,0,1
-1.0493419103142956,-0.9272336320135317,2.3035620427034447,-0.7945237093932659,2.4640809638981804,-1.1698544226913703,-1.0556073486308957,-0.6404256835437527,-0.6627854269872028,-0.4485847771805454,-0.6259795633997794,0,0
1.0612870768196103,2.2633927812659063,-2.0986274685310984,-0.3726398472337686,1.3744148197453716,-1.40678132663743,-1.8163967489425725,1.5060964299877466,1.601161334383245,-0.29549853388653735,0.3819059678267886,1,0
0.4189217329092903,-0.32899117952363716,0.7414947967815092,-0.8648376864198488,-0.8503202245666123,-0.6960006147992509,-0.48943849258499683,-1.2961157182237968,-1.4803217574820864,-1.0609297503565767,0.6338773506334314,0,0
1.9789518538343518,-0.12957702869367207,1.8065406462737368,-0.7007717400244887,0.9203872596817011,-0.16291508092061652,-0.860986804365118,0.8089943931173811,0.3434131336218836,2.0007951155235815,0.12993458502014582,1,0
1.7036524207299286,2.2633927812659063,-1.246590788937316,-0.5601437859713229,1.6014285997772064,-1.2290861486778852,-1.6040834279253604,1.326644420496341,1.0351746440406338,0.776105169171518,-0.6259795633997794,1,0
-1.0493419103142956,-0.7278194811835668,0.17347034371898798,-0.8648376864198488,-1.3043477846302827,-0.39984198486667627,-0.04711907379913826,-1.7067847399444616,0.8465124139264282,-1.2140159936505848,1.8097438037310936,0,1
0.877754121416661,2.2633927812659063,1.4515253631096614,-0.7007717400244887,2.4640809638981804,0.4294021789445328,0.6959775497611042,0.8089943931173811,-0.0967987366445915,1.2353638990535412,-1.0459318680775165,1,0
-0.9575754326128219,2.2633927812659063,-1.5306030154685768,-0.5601437859713229,-0.0330706164520062,-0.9921592447318256,-1.5333123209196229,-0.32293366675133983,2.167148024725856,-0.21895541223953335,1.1378201162467154,1,0
-1.0493419103142956,0.3357226565762461,-0.3945541093435337,-0.5367057936291286,-0.7141119565475115,0.5478656309175627,1.2975319593098718,-0.45062067350481483,1.16094946411677,-0.21895541223953335,0.21392504595569442,0,1
0.14362229980486804,0.20277988935626937,-1.1045846756716857,2.322729272118576,-0.2600843964838412,1.7325001506478614,2.235249127135892,1.540606431813008,-0.599898016949136,-0.601671020474553,-1.3818937118197063,0,0
-0.13167713329955422,-1.2595905500634732,0.17347034371898798,-0.8413996940776545,-0.6687092005411444,-0.5183054368397061,1.1206041917955283,-0.6404256835437527,0.5949627737741559,0.699562047524514,0.21392504595569442,0,0
-1.3246413434187179,-0.06310564508368371,0.03146423045335746,-0.8413996940776545,-0.4870981765156765,-0.10368335493410158,-0.36558905532495645,-1.675725738301711,0.5320753637360892,-0.21895541223953335,1.4737819599889053,0,1
0.3271552552078165,-0.22928410410865463,0.4574825702502486,-0.8413996940776545,-0.30548715249020825,0.014780097038928288,-0.33020350182208774,-1.026937703986727,-0.03391132660652204,-0.06586916894552533,0.8018582725045256,0,1
-0.7740424772098734,-0.5284053303536019,-0.7495693925076098,-0.23201189318060275,-1.0773340045984476,-0.34061025888016133,0.20057980072094253,-1.0545457054469285,-1.0401098872156112,-1.4436453585915963,0.12993458502014582,0,1
-0.31521008870250267,0.003365738526304648,2.3035620427034447,-0.5132678012869344,1.5560258437708392,-0.39984198486667627,1.262146405807003,-0.6059156817184913,1.7898235644974478,1.3119070207005452,1.2218105771822625,0,1
2.300134525789511,0.6016081910161992,0.8835009100471397,-0.6070197706557116,2.4640809638981804,-1.466013052623945,-1.7987039721911382,1.6717444387489937,-0.22257355672072765,0.776105169171518,-0.8779509462064222,1,1
0.510688210610765,-0.39546256313362516,1.877543702906552,1.6664654865371353,-0.3508899084965753,1.7917318766343764,1.1206041917955283,1.2921344186710797,-0.914335067139475,-0.525127898827549,-1.3818937118197063,0,0
-0.8658089549113471,0.06983712213629265,-1.956621355265468,-0.888275678762043,0.2847486755925629,-0.39984198486667627,-0.10019740405344128,-0.3988556707669227,0.21763831354574745,0.0872170743484827,-1.129922329013065,0,0
0.05185582210339424,0.003365738526304648,-0.5365602226091641,-0.7007717400244887,0.7841789916626,0.014780097038928288,-1.0909929021337645,0.415580372309347,1.3496116942309728,0.3933895609364979,-0.37400818059313823,1,0
